customer_id,signup_date,age_at_signup,income_at_signup,initial_deposit,segment,credit_score_initial,avg_balance_3y,total_deposits_3y,total_withdrawals_3y,total_fees_3y,num_transactions_3y,has_mortgage_3y,has_investment_3y,revenue_interest_3y,revenue_fees_3y,cost_serve_3y,loss_given_default_3y,defaulted_in_3y,CLV_3Y_TARGET,avg_balance_full_history,total_deposits_full_history,total_withdrawals_full_history,total_fees_full_history,num_transactions_full_history,has_mortgage_full_history,has_investment_full_history,defaulted_full_history
CUST-00100,2020-03-30,26,66135.48,2981.17,Professional,408,15761.183071925798,39174.83401107801,13233.204579612224,72.5,254,False,False,709.2532382366609,72.5,150.0,22400.058657799123,True,-21768.30541956246,12588.253438190188,39174.83401107801,13233.204579612224,72.5,254,False,False,True
CUST-00101,2020-10-18,51,26175.71,1949.71,Professional,401,714.6809724731893,8497.304212295037,7497.956226043477,42.5,154,False,False,32.160643761293514,42.5,150.0,14111.142605590348,True,-14186.481961829055,669.4402607854082,8497.304212295037,7497.956226043477,42.5,154,False,False,True
CUST-00102,2020-01-17,59,82509.64,6329.92,Professional,432,16033.29750920564,46250.02982377097,9494.494597039165,90.0,201,False,False,721.4983879142537,90.0,150.0,14142.794416073482,True,-13481.296028159228,12158.213831426716,46250.02982377097,9494.494597039165,90.0,201,False,False,True
CUST-00103,2020-01-21,50,54277.4,1244.27,Professional,536,6128.779166516921,21692.099441045535,12884.463372306052,160.0,234,False,False,275.7950624932614,160.0,150.0,0.0,False,285.7950624932614,8023.599290720488,35915.40214527074,16590.47872550224,232.5,326,False,False,False
CUST-00104,2018-06-08,22,14887.29,247.93,Student,300,275.4573642088102,7401.946446367312,7308.346305789269,87.5,165,False,False,12.395581389396458,87.5,150.0,6491.234083369483,True,-6541.338501980087,148.43790049638147,7401.946446367312,7308.346305789269,87.5,165,False,False,True
CUST-00105,2018-08-31,69,34267.12,28925.71,Retired,476,24034.20196456446,40613.37494976232,10246.286860058175,162.5,218,False,False,1081.539088405401,162.5,150.0,9918.69050576541,True,-8824.651417360008,13509.985190553432,40613.37494976232,10246.286860058175,162.5,218,False,False,True
CUST-00106,2019-11-20,46,54665.16,4309.54,Professional,580,16647.41562468062,40053.15735967016,15187.288837283966,90.0,306,False,False,749.133703110628,90.0,150.0,0.0,False,689.133703110628,25608.578058212424,54131.061952372,20211.532094225317,122.5,420,True,True,False
CUST-00107,2020-04-23,39,55215.43,864.18,Professional,496,1601.3088840696553,11783.444096570007,11031.23538582118,100.0,214,False,False,72.05889978313448,100.0,150.0,19752.287018360825,True,-19730.228118577692,1301.7321663372477,11783.444096570007,11031.23538582118,100.0,214,False,False,True
CUST-00108,2019-01-06,67,22930.13,10188.26,Retired,474,8450.8916484301,24860.00824254258,15547.933522597003,167.5,288,False,False,380.2901241793545,167.5,150.0,0.0,False,397.7901241793545,8983.494338083343,34449.41309719745,24892.769551836544,202.5,473,False,False,False
CUST-00109,2019-12-19,51,46617.59,16494.88,Professional,411,15929.677955771867,41500.45324295472,9445.907879162807,80.0,212,False,False,716.835508009734,80.0,150.0,15368.237958804157,True,-14721.402450794423,11841.817624962794,41500.45324295472,9445.907879162807,80.0,212,False,False,True
CUST-00110,2018-03-02,49,52443.84,12468.75,Professional,410,46926.90950171465,41166.06523668582,16656.81757182762,162.5,277,True,False,2111.710927577159,162.5,150.0,14870.860698809478,True,-12746.649771232318,24124.397138205415,41166.06523668582,16656.81757182762,162.5,277,True,False,True
CUST-00111,2018-11-23,62,23182.78,7394.96,Retired,377,5913.856858681353,18001.22355385571,10940.811044663293,50.0,201,False,False,266.12355864066086,50.0,150.0,14740.611452263991,True,-14574.48789362333,3474.0736374764383,18001.22355385571,10940.811044663293,50.0,201,False,False,True
CUST-00112,2019-09-12,70,22109.89,9458.3,Retired,483,6380.778544098575,21318.090394704086,16238.76515027491,137.5,302,False,False,287.1350344844359,137.5,150.0,0.0,False,274.6350344844359,6270.111690032494,26274.629056259193,21532.474378659866,202.5,422,False,False,False
CUST-00113,2019-11-27,69,23556.84,12415.5,Retired,374,9193.336716803376,20473.961527380554,10985.945920679877,152.5,233,False,False,413.7001522561519,152.5,150.0,11333.931428797094,True,-10917.731276540942,6733.581073511503,20473.961527380554,10985.945920679877,152.5,233,False,False,True
CUST-00114,2020-05-14,27,35936.59,4388.07,Professional,520,2829.248452925281,17895.341052066844,9930.339305222446,182.5,226,False,False,127.31618038163764,182.5,150.0,10469.493859348959,True,-10309.67767896732,2336.370328773139,17895.341052066844,9930.339305222446,182.5,226,False,False,True
CUST-00115,2019-02-26,58,27499.51,4017.65,Professional,375,8602.81769774612,25811.38577388317,10248.945607983831,55.0,220,False,False,387.1267963985754,55.0,150.0,13088.31825540076,True,-12796.191459002184,5325.090660843416,25811.38577388317,10248.945607983831,55.0,220,False,False,True
CUST-00116,2019-11-27,40,35764.32,1126.57,Professional,407,3120.335357063498,17171.219546787994,13943.714567018373,190.0,262,False,False,140.41509106785742,190.0,150.0,12884.618505399227,True,-12704.203414331369,2285.463020725438,17171.219546787994,13943.714567018373,190.0,262,False,False,True
CUST-00117,2020-07-08,47,59631.12,3184.56,Professional,621,19056.780177897523,45400.83408792801,11896.032398011412,167.5,286,False,True,857.5551080053885,167.5,150.0,0.0,False,875.0551080053885,20305.204344760437,49916.112434467155,14154.488846868056,207.5,332,False,True,False
CUST-00118,2020-05-02,69,45673.18,9734.45,Retired,499,7931.835618465947,24507.48339428238,14589.320051666482,75.0,276,False,False,356.9326028309676,75.0,150.0,10897.160898571048,True,-10615.22829574008,6491.300450089844,24507.48339428238,14589.320051666482,75.0,276,False,False,True
CUST-00119,2018-04-10,40,100698.82,2080.28,Professional,367,13407.889026801744,41499.9970089849,10047.713698171758,70.0,201,False,False,603.3550062060785,70.0,150.0,15300.133983416468,True,-14776.77897721039,7021.34791217021,41499.9970089849,10047.713698171758,70.0,201,False,False,True
CUST-00120,2018-05-11,32,60863.14,3433.24,Professional,356,8226.967896227536,36466.321711368815,10755.493694365086,90.0,219,False,False,370.21355533023905,90.0,150.0,12581.22777625082,True,-12271.01422092058,4373.072740955899,36466.321711368815,10755.493694365086,90.0,219,False,False,True
CUST-00121,2018-10-08,38,34681.72,2415.23,Professional,300,4465.167781030438,19724.134834446322,8915.570613642774,105.0,195,False,False,200.93255014636972,105.0,150.0,15167.538398026218,True,-15011.605847879848,2559.8736755122145,19724.134834446322,8915.570613642774,105.0,195,False,False,True
CUST-00122,2019-09-24,51,32744.46,1561.82,Professional,348,1575.1136725041008,10446.919899819259,9151.055561840078,95.0,190,False,False,70.88011526268454,95.0,150.0,9549.053705614439,True,-9533.173590351755,1106.3178135933229,10446.919899819259,9151.055561840078,95.0,190,False,False,True
CUST-00123,2018-12-09,63,73681.09,3752.52,Retired,404,10365.090792486326,28680.771159195465,9953.628661979772,112.5,215,False,True,466.42908566188464,112.5,150.0,35321.17131813234,True,-34892.24223247046,6141.652823469983,28680.771159195465,9953.628661979772,112.5,215,False,True,True
CUST-00124,2019-12-03,48,49167.78,3958.06,Professional,607,14091.618679256504,40460.439543050525,15289.38408251909,152.5,303,False,False,634.1228405665427,152.5,150.0,0.0,False,636.6228405665427,17281.042474253543,49676.312468890894,20877.502931438943,202.5,418,False,False,False
CUST-00125,2019-10-25,25,43994.84,859.22,Professional,478,9492.712572090262,37945.897376605055,13189.948250345871,145.0,269,False,False,427.1720657440618,145.0,150.0,0.0,False,422.1720657440618,14453.03395963792,53867.35030617875,18899.93844173778,175.0,383,False,False,False
CUST-00126,2019-07-29,38,34541.7,3932.29,Professional,300,4690.529090406377,21889.041861814618,10293.949699630852,85.0,208,False,False,211.07380906828695,85.0,150.0,11117.941338999237,True,-10971.86752993095,3178.2978675711524,21889.041861814618,10293.949699630852,85.0,208,False,False,True
CUST-00127,2018-12-01,35,37569.02,6013.75,Professional,419,6089.717402310591,21966.394039953084,10700.078890517365,120.0,216,False,False,274.0372831039766,120.0,150.0,12070.746418771458,True,-11826.709135667481,3592.802023453716,21966.394039953084,10700.078890517365,120.0,216,False,False,True
CUST-00128,2018-11-06,30,21408.06,13480.42,Professional,494,11809.813743838791,24787.61607955554,14251.252603549025,122.5,275,False,False,531.4416184727455,122.5,150.0,12151.882839410404,True,-11647.941220937659,6874.9314457753735,24787.61607955554,14251.252603549025,122.5,275,False,False,True
CUST-00129,2018-09-23,44,28249.73,4853.54,Professional,454,4887.9779180535825,20895.181089686364,13176.153152662566,165.0,289,False,False,219.9590063124112,165.0,150.0,0.0,False,234.9590063124112,4372.774638199942,27560.151761487108,18313.943578288996,215.0,399,False,False,True
CUST-00130,2018-04-15,20,12264.17,1354.51,Student,426,267.2152630431828,7929.318055365075,7827.911209832815,100.0,161,False,False,12.024686836943227,100.0,150.0,12837.544970393978,True,-12875.520283557034,140.2687981938088,7929.318055365075,7827.911209832815,100.0,161,False,False,True
CUST-00131,2019-11-09,36,46630.63,3229.26,Professional,300,9676.744293206193,26828.32896807259,13517.63680016199,115.0,283,False,True,435.45349319427874,115.0,150.0,13534.650278724874,True,-13134.196785530596,7003.327826213339,26828.32896807259,13517.63680016199,115.0,283,False,True,True
CUST-00132,2018-06-07,56,62059.72,7559.35,Professional,585,26368.554299347503,62443.5957158063,14088.500544346718,105.0,291,False,False,1186.5849434706377,105.0,150.0,0.0,False,1141.5849434706377,40304.84659499271,91795.76969867761,27184.264589821694,202.5,559,False,True,False
CUST-00133,2018-11-17,45,45591.33,9275.45,Professional,301,16725.701034990052,39400.15885304348,13879.145080890581,185.0,293,False,False,752.6565465745523,185.0,150.0,0.0,False,787.6565465745523,11142.741963508119,44453.874701943845,14653.857480325581,190.0,316,False,False,True
CUST-00134,2020-06-06,43,52883.6,2655.99,Professional,482,8741.951233386828,30906.126917134618,14280.129798344817,197.5,294,False,False,393.3878055024073,197.5,150.0,0.0,False,440.8878055024072,10392.451871582587,41074.41261065796,17575.800716847032,202.5,345,False,False,False
CUST-00135,2020-12-22,67,38201.93,10502.56,Retired,452,15877.860930737897,33612.13305300258,14124.418168419783,55.0,307,False,False,714.5037418832053,55.0,150.0,0.0,False,619.5037418832053,15906.75961523494,33612.13305300258,14162.064466187305,55.0,309,False,False,False
CUST-00136,2020-08-24,33,28051.65,21244.26,Professional,417,23760.876788666796,42283.47893576127,11925.199970073281,180.0,270,False,False,1069.2394554900059,180.0,150.0,10521.385359160844,True,-9422.145903670838,21256.666734959268,42283.47893576127,11925.199970073281,180.0,270,False,False,True
CUST-00137,2020-11-11,35,88401.61,3145.05,Professional,389,20942.012627457247,57811.33955537473,9649.87999095599,172.5,235,False,False,942.390568235576,172.5,150.0,13072.826819014017,True,-12107.93625077844,20027.514259446012,57811.33955537473,9649.87999095599,172.5,235,False,False,True
CUST-00138,2019-11-03,38,55324.82,729.05,Professional,489,4047.734676597503,21873.592254257874,10015.792286457854,127.5,222,False,True,182.14806044688763,127.5,150.0,17777.389403553032,True,-17617.741343106143,2917.8864192720644,21873.592254257874,10015.792286457854,127.5,222,False,True,True
CUST-00139,2020-12-18,22,8069.91,442.56,Student,423,135.4471018033042,3935.507686416866,3528.0252244255407,75.0,94,False,False,6.095119581148689,75.0,150.0,13810.805867412993,True,-13879.710747831845,133.85792100597303,3935.507686416866,3528.0252244255407,75.0,94,False,False,True
CUST-00140,2019-04-18,49,62055.88,5543.47,Professional,618,22806.000620773775,48581.00806527194,14980.870979165344,112.5,300,False,False,1026.2700279348198,112.5,150.0,0.0,False,988.7700279348198,31887.95336835255,77486.25132245671,23374.383501693384,172.5,472,False,False,False
CUST-00141,2020-01-11,18,15319.79,375.82,Student,439,860.9710313982639,12873.268945038551,12159.571832981637,132.5,260,False,False,38.74369641292188,132.5,150.0,0.0,False,21.243696412921878,734.8792739005333,16510.787401049784,16025.94501727539,137.5,335,False,False,False
CUST-00142,2019-11-17,68,17088.8,17243.46,Retired,553,13461.763699312973,26419.809415916043,15590.18883699558,107.5,278,False,False,605.7793664690837,107.5,150.0,0.0,False,563.2793664690837,12580.610776748454,30226.090936825778,19982.86877084236,165.0,387,False,False,False
CUST-00143,2019-08-30,32,47778.06,4037.31,Professional,356,37824.20711578073,43601.6037833619,14891.052137021354,135.0,278,True,False,1702.0893202101329,135.0,150.0,0.0,False,1687.0893202101329,29382.38040814136,43601.6037833619,17176.4875678118,135.0,282,True,False,True
CUST-00144,2018-07-09,45,111918.15,3480.12,Professional,543,30105.900201581375,95165.60516665455,10036.225779885497,205.0,256,False,False,1354.765509071162,205.0,150.0,11537.232122297364,True,-10127.466613226203,16474.742988871367,95165.60516665455,10036.225779885497,205.0,256,False,False,True
CUST-00145,2018-09-29,33,41768.08,509.94,Professional,355,3486.756303074999,23261.11084036931,13420.15442010451,160.0,273,False,False,156.90403363837493,160.0,150.0,0.0,False,166.90403363837493,5056.143656766147,36181.93582646029,26669.0002323912,307.5,506,False,True,False
CUST-00146,2018-08-19,46,36162.53,11222.17,Professional,521,13513.364030916162,34875.576589033735,12677.283944719196,207.5,292,False,False,608.1013813912273,207.5,150.0,0.0,False,665.6013813912273,74577.13217655633,50618.634721795956,27497.66009097048,255.0,517,True,False,False
CUST-00147,2020-04-09,50,21341.17,2812.07,Professional,392,16176.541831458446,13505.063442929768,10822.053646239907,127.5,221,True,False,727.94438241563,127.5,150.0,10249.111187219594,True,-9543.666804803965,13014.925279534898,13505.063442929768,10822.053646239907,127.5,221,True,False,True
CUST-00148,2020-06-27,65,18592.19,15304.94,Retired,467,14252.82787673484,29609.563787769854,14381.720257800427,160.0,290,False,False,641.3772544530677,160.0,150.0,6558.003169647982,True,-5906.625915194914,12173.827242608932,29609.563787769854,14381.720257800427,160.0,290,False,False,True
CUST-00149,2018-08-05,21,21403.65,1211.84,Student,300,350.90251226027215,9026.588966394242,7794.342908154643,72.5,148,False,False,15.790613051712246,72.5,150.0,8178.528240274042,True,-8240.23762722233,194.64956987081968,9026.588966394242,7794.342908154643,72.5,148,False,False,True
CUST-00150,2020-08-25,39,51946.46,2266.45,Professional,483,12122.170227500903,37623.01812917459,15752.32756945835,132.5,281,False,True,545.4976602375406,132.5,150.0,0.0,False,527.9976602375406,11200.989077119708,37623.01812917459,16243.233235513819,135.0,289,False,True,True
CUST-00151,2019-03-16,24,20444.96,1597.75,Professional,400,920.0335473313595,10802.058433290074,10640.657861663813,142.5,230,False,False,41.401509629911175,142.5,150.0,0.0,False,33.901509629911175,702.9692732311098,14751.121296407555,13450.939736880639,172.5,289,False,False,True
CUST-00152,2020-09-27,50,68187.04,10934.85,Professional,401,28816.22745251555,65802.70060855352,15784.992027871735,142.5,307,False,False,1296.7302353631997,142.5,150.0,0.0,False,1289.2302353631997,30460.364025493196,65802.70060855352,16902.538887908297,157.5,327,False,False,False
CUST-00153,2018-10-26,49,126155.42,5467.31,Professional,638,46360.14306331098,96922.24935969112,14484.790474098245,145.0,293,False,True,2086.206437848994,145.0,150.0,0.0,False,2081.206437848994,66541.97316427878,140660.04153941214,25226.358849824388,175.0,503,False,True,False
CUST-00154,2018-05-29,34,29770.78,1689.48,Professional,300,4342.31196499818,17405.6071777315,11531.845315670911,102.5,235,False,False,195.4040384249181,102.5,150.0,11353.648618832069,True,-11205.74458040715,2328.5169449916784,17405.6071777315,11531.845315670911,102.5,235,False,False,True
CUST-00155,2019-09-14,44,40647.72,1895.9,Professional,408,3924.3199269305046,19172.902677180206,9220.892035659052,60.0,189,False,False,176.5943967118727,60.0,150.0,12147.254227840138,True,-12060.659831128265,2738.770121089167,19172.902677180206,9220.892035659052,60.0,189,False,False,True
CUST-00156,2020-01-27,58,43240.44,1303.21,Professional,609,15304.79966662968,39110.899883513564,11502.841369141448,190.0,273,False,False,688.7159849983356,190.0,150.0,0.0,False,728.7159849983356,18528.139683149675,47306.728965001246,16162.696128515865,280.0,377,False,False,False
CUST-00157,2019-07-10,60,56737.92,3622.89,Professional,586,12432.304179728197,34473.78368920726,15784.16648595698,125.0,278,False,True,559.4536880877688,125.0,150.0,0.0,False,534.4536880877688,131308.82011984786,50379.68307623803,27799.436418271885,205.0,424,True,True,False
CUST-00158,2020-04-14,46,70047.29,2660.04,Professional,486,24660.840226438602,52232.39267124023,14093.059396785027,75.0,272,False,False,1109.737810189737,75.0,150.0,0.0,False,1034.737810189737,21060.615388663977,52232.39267124023,15591.871842862702,75.0,285,False,False,True
CUST-00159,2020-03-05,56,73513.74,2636.57,Professional,375,10610.524164352637,39715.71223848658,10284.381365212736,125.0,213,False,True,477.47358739586866,125.0,150.0,7944.215046101475,True,-7491.741458705606,8322.72489968921,39715.71223848658,10284.381365212736,125.0,213,False,True,True
CUST-00160,2020-05-18,56,89560.87,4129.84,Professional,592,44598.44024146348,89464.68823517137,14849.176693247635,122.5,293,False,False,2006.9298108658568,122.5,150.0,0.0,False,1979.4298108658568,49138.96638841255,99996.7452834799,17766.069557238177,125.0,350,False,True,False
CUST-00161,2018-07-27,47,66257.42,1474.3,Professional,512,7419.555516800043,31850.75442509284,14720.918827509266,115.0,290,False,False,333.8799982560019,115.0,150.0,0.0,False,298.8799982560019,15619.260586848131,58832.145495803554,26439.556212297048,272.5,529,False,False,False
CUST-00162,2019-10-15,41,39903.96,2407.51,Professional,413,13385.128854206112,35777.52769045151,12744.826390417815,85.0,283,False,False,602.330798439275,85.0,150.0,0.0,False,537.330798439275,16219.628182567665,47899.38652302857,16999.344190805867,142.5,374,False,False,True
CUST-00163,2020-06-01,27,72837.22,3694.7,Professional,516,11740.15989602303,41719.4014186054,15297.992093695007,170.0,290,False,False,528.3071953210363,170.0,150.0,0.0,False,548.3071953210363,15856.680009928788,59776.26566439475,18125.51743063463,187.5,347,False,False,False
CUST-00164,2018-10-26,36,17109.09,1223.56,Professional,308,361.01663138515806,10080.309973634416,9382.5817346027,70.0,199,False,False,16.245748412332112,70.0,150.0,9560.460326774686,True,-9624.214578362355,208.9393294750254,10080.309973634416,9382.5817346027,70.0,199,False,False,True
CUST-00165,2019-04-16,23,37222.92,1299.95,Professional,414,6874.083788769957,26572.853225165596,13008.601866677236,97.5,279,False,False,309.3337704946481,97.5,150.0,0.0,False,256.8337704946481,23746.91511173369,43735.256505173355,21091.53183140717,150.0,424,True,False,True
CUST-00166,2019-09-19,39,59473.22,1770.1,Professional,451,70132.05185191636,37348.48756664895,19474.16516934199,145.0,299,True,False,3155.9423333362356,145.0,150.0,0.0,False,3150.9423333362356,131248.94464669895,55765.62165574968,30180.024135586642,220.0,430,True,False,False
CUST-00167,2018-02-19,53,21950.36,1537.89,Professional,300,845.6576529521926,9767.191909976247,9144.501825237567,62.5,190,False,False,38.05459438284867,62.5,150.0,16030.046067029201,True,-16079.491472646352,432.505899104461,9767.191909976247,9144.501825237567,62.5,190,False,False,True
CUST-00168,2019-03-09,68,21791.3,12777.4,Retired,610,10964.826456006373,23927.969199101393,13448.825143587159,120.0,291,False,False,493.4171905202867,120.0,150.0,0.0,False,463.4171905202867,10560.596891784216,32173.15977076506,22631.276577484736,140.0,460,False,False,False
CUST-00169,2018-05-05,30,103936.96,2764.27,Professional,533,158777.19319883685,83511.84205595311,27175.672491688256,112.5,309,True,False,7144.973693947658,112.5,150.0,0.0,False,7107.473693947658,300724.20440826524,126183.39667613253,58156.35498680861,220.0,581,True,False,False
CUST-00170,2018-02-07,41,50328.6,3028.9,Professional,391,17349.875032281972,32563.93535767798,15546.317819564101,155.0,287,True,False,780.7443764526888,155.0,150.0,0.0,False,785.7443764526888,139171.8401539716,57269.58660588613,43800.463330331,252.5,582,True,False,False
CUST-00171,2019-05-04,41,43642.79,874.96,Professional,553,8878.39776700102,30528.76783703629,13708.365480808625,127.5,285,False,True,399.52789951504593,127.5,150.0,0.0,False,377.0278995150459,11523.367100869333,47954.875271444864,20362.66276117712,225.0,443,False,True,False
CUST-00172,2020-08-02,54,15113.22,622.01,Professional,528,857.4441762901794,13252.560885916371,11164.662552535734,142.5,249,False,False,38.584987933058066,142.5,150.0,0.0,False,31.084987933058073,978.8785043193792,14847.047460857886,12850.33026942052,147.5,280,False,False,False
CUST-00173,2020-03-06,52,73907.82,8616.73,Professional,636,22368.805204056196,44831.3691746652,15557.711563303303,167.5,309,False,True,1006.5962341825289,167.5,150.0,0.0,False,1024.0962341825289,23143.391242950413,52850.67974823969,19334.819672067162,195.0,381,False,True,False
CUST-00174,2019-09-12,43,33340.66,2622.16,Professional,351,5848.957807088158,26313.200209952494,16122.600721054132,195.0,298,False,False,263.20310131896713,195.0,150.0,0.0,False,308.20310131896713,7156.064116263671,34778.64425661282,24587.569974468734,277.5,442,False,False,False
CUST-00175,2019-02-07,26,34660.5,6452.31,Professional,417,8369.979028479662,26226.923907392258,10701.371902173189,70.0,225,False,False,376.64905628158476,70.0,150.0,22593.860394331736,True,-22297.21133805015,5125.909975495095,26226.923907392258,10701.371902173189,70.0,225,False,False,True
CUST-00176,2020-08-18,40,41213.56,861.9,Professional,495,3943.0450339640624,24179.013236326056,17378.05864099867,77.5,313,False,False,177.4370265283828,77.5,150.0,0.0,False,104.9370265283828,4103.772189157296,25767.180843207323,18958.363639675455,85.0,350,False,True,False
CUST-00177,2018-10-26,52,70042.43,5143.35,Professional,452,6395.125756913015,33300.79137757154,10325.028284348351,80.0,205,False,False,287.78065906108566,80.0,150.0,19736.77961004372,True,-19518.998950982634,3701.195932251454,33300.79137757154,10325.028284348351,80.0,205,False,False,True
CUST-00178,2018-10-09,29,27814.59,11987.77,Professional,300,9391.392951090971,23776.305216273387,8639.690518278647,75.0,181,False,False,422.6126827990937,75.0,150.0,9511.445439576502,True,-9163.832756777409,5386.891189860981,23776.305216273387,8639.690518278647,75.0,181,False,False,True
CUST-00179,2019-11-29,41,30225.92,6260.87,Professional,521,8509.92200520547,23332.370781530706,15052.02922840499,147.5,290,False,False,382.94649023424614,147.5,150.0,0.0,False,380.4464902342461,9665.419356186345,36813.917266776996,19393.74897763126,200.0,391,False,False,False
CUST-00180,2019-10-14,58,44500.17,1479.17,Professional,508,9138.354131260436,32782.32999716165,13141.605693607042,100.0,267,False,False,411.2259359067196,100.0,150.0,0.0,False,361.2259359067196,13246.42452634595,52279.14834536487,18892.045541819545,125.0,381,False,True,False
CUST-00181,2019-11-06,67,26068.09,13967.39,Retired,573,15629.488815949579,31691.002500819843,15842.07133294974,100.0,299,False,False,703.326996717731,100.0,150.0,0.0,False,653.326996717731,16082.707125698777,39960.55533665112,21570.51890208081,130.0,418,False,False,False
CUST-00182,2018-07-08,57,59440.7,15867.94,Professional,607,20866.816519258024,53245.7782215082,15599.853043881547,142.5,287,False,False,939.0067433666111,142.5,150.0,0.0,False,931.5067433666111,29829.88387375967,76219.57169859501,27745.678561501416,240.0,523,False,False,False
CUST-00183,2019-09-05,48,119468.79,2895.54,Professional,571,56734.74415197275,86673.90361655845,14100.777924758033,220.0,276,True,False,2553.0634868387733,220.0,150.0,0.0,False,2623.0634868387733,138925.42529718747,115972.02654583329,23970.84995458388,297.5,406,True,True,False
CUST-00184,2019-04-04,28,31081.28,4983.8,Professional,400,6193.043371902144,22587.625093676656,14197.993881703685,107.5,286,False,False,278.6869517355965,107.5,150.0,0.0,False,236.1869517355965,5099.839320728645,26412.895902300002,16796.229478520017,140.0,353,False,False,True
CUST-00185,2019-12-03,50,83795.25,1044.11,Professional,541,43293.33171877976,36389.09571444018,13896.360724776638,125.0,245,True,False,1948.1999273450888,125.0,150.0,7140.761155558891,True,-5217.561228213803,31837.60794631554,36389.09571444018,13896.360724776638,125.0,245,True,False,True
CUST-00186,2020-10-24,54,41406.98,3753.69,Professional,366,10057.693031467263,31313.997926403954,13437.205643201562,115.0,273,False,False,452.59618641602685,115.0,150.0,12999.49705220548,True,-12581.900865789452,9469.624995233578,31313.997926403954,13437.205643201562,115.0,273,False,False,True
CUST-00187,2018-10-01,58,57004.11,502.95,Professional,373,6075.211895420303,27045.5435191763,12334.316411286924,107.5,227,False,False,273.38453529391364,107.5,150.0,10740.896228034766,True,-10510.011692740853,3470.191458260424,27045.5435191763,12334.316411286924,107.5,227,False,False,True
CUST-00188,2020-03-28,63,36122.63,8849.56,Retired,627,12997.753501557287,27227.199573428512,14369.073892630367,200.0,295,False,False,584.8989075700779,200.0,150.0,0.0,False,634.8989075700779,12759.62809179592,31585.267371051385,18338.967836760494,227.5,370,False,False,False
CUST-00189,2019-08-26,56,63625.0,3617.62,Professional,506,12584.20972227911,34708.35105583557,14467.866115422832,132.5,289,False,False,566.28943750256,132.5,150.0,0.0,False,548.78943750256,16549.789706423235,49741.12672994362,20128.329770252665,190.0,417,False,False,False
CUST-00190,2020-05-03,26,173854.88,12321.46,Professional,486,53590.851674918835,109685.08139158515,14041.799122548255,157.5,294,False,False,2411.5883253713473,157.5,150.0,0.0,False,2419.0883253713473,91495.00018954836,145084.50113816647,18604.787448614996,182.5,353,True,False,False
CUST-00191,2019-05-19,40,44265.67,6342.06,Professional,562,12786.480714392314,33651.31323440872,15532.300171143253,100.0,284,False,False,575.391632147654,100.0,150.0,0.0,False,525.391632147654,23938.812996394805,45724.2518370782,25405.053832561403,162.5,434,True,False,False
CUST-00192,2018-05-18,37,28530.68,4941.94,Professional,498,5491.985254427069,19841.961595638735,13340.044945642056,132.5,289,False,False,247.1393364492181,132.5,150.0,0.0,False,229.6393364492181,9220.176152291755,43700.42420214383,25001.216869113072,207.5,546,False,False,False
CUST-00193,2018-08-12,57,24729.61,14975.52,Professional,466,14492.979514063025,32123.46149895213,15935.215254484803,120.0,304,False,False,652.1840781328361,120.0,150.0,0.0,False,622.1840781328361,16463.1260054695,48633.481344698695,28160.011516822527,210.0,538,False,False,False
CUST-00194,2019-05-24,47,39049.87,12802.57,Professional,566,17529.265733132943,32037.40226856856,13603.242538858285,132.5,273,False,False,788.8169579909824,132.5,150.0,0.0,False,771.3169579909824,40504.79559435324,42721.453473931884,23755.706850651808,275.0,430,True,False,False
CUST-00195,2018-04-23,49,64763.35,1202.62,Professional,399,9409.20376288059,24304.638415328358,8803.570406243753,127.5,208,True,False,423.4141693296266,127.5,150.0,13972.311202937044,True,-13571.397033607418,4958.170414029955,24304.638415328358,8803.570406243753,127.5,208,True,False,True
CUST-00196,2019-08-19,24,30618.81,305.48,Professional,302,4403.590245198854,22509.281662333276,12789.465986627007,117.5,288,False,False,198.16156103394843,117.5,150.0,0.0,False,165.66156103394843,3095.1477867724075,22509.281662333276,12895.426575947802,117.5,292,False,False,True
CUST-00197,2020-10-19,28,45646.24,6113.54,Professional,508,16393.103547504837,40151.57160201222,13708.10017968284,97.5,284,False,False,737.6896596377176,97.5,150.0,0.0,False,685.1896596377176,17064.56312960449,43582.213491341245,14457.11383710669,97.5,303,False,False,False
CUST-00198,2020-04-09,59,55313.34,11081.86,Professional,654,24448.100196307532,54897.46038602461,13160.63191430151,122.5,291,False,True,1100.164508833839,122.5,150.0,0.0,False,1072.664508833839,27755.079641714845,72794.1405287066,16919.717944640448,177.5,369,False,True,False
CUST-00199,2018-06-08,33,54254.53,1333.42,Professional,409,4106.816681842901,26572.780750056587,11581.65105276953,115.0,236,False,False,184.80675068293053,115.0,150.0,0.0,False,149.80675068293056,2529.422265199068,26572.780750056587,11987.153291884644,135.0,247,False,False,True
CUST-00200,2019-11-22,68,27059.16,43899.75,Retired,615,45701.54222134671,59216.35162514539,13764.997135838643,177.5,291,False,False,2056.569399960602,177.5,150.0,0.0,False,2084.069399960602,45276.6904650095,63225.67465150971,18824.74840893077,232.5,402,False,False,False
CUST-00201,2018-04-19,54,42851.38,700.83,Professional,419,5361.341232867051,24689.502629321596,11827.778013486042,150.0,230,False,False,241.26035547901728,150.0,150.0,17086.977419392588,True,-16845.71706391357,2819.7255763637945,24689.502629321596,11827.778013486042,150.0,230,False,False,True
